,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,catlipid_id,max_epo_conc_mean_6hr,max_epo_conc_mean_24hr,canonical_smiles,species,CATLIPID_FAMILY_NAME,MOL_WT,C/C=C\C,C/C=C/C,CC=C(C)C,C=CC,CC#CC,C/C=C(C)/C=C/C=C(C)/C=C/C(C)=C(C)C,CO,COC,COC(C)OC,COC(C)=O,COC(C)OC(C)=O,COC(=O)OC,CNS(C)(=O)=O,CSC(C)=O,COC(=O)SC,CSC,CSSC,CN(C)C,C[N+](C)(C)C,CNC(C)=O,CC(=O)N(C)C,COC(=O)N(C)C,CNC(=N)N,CNC(=O)OC,Cn1ccnn1,C1CNCCN1,C1CCNCC1,NCCOC(=O)cccccc,NCCCOC(=O)COcccccc,NCCCOC(=O)cccccc,NCCCCCOC(=O),NC~C~C~C~C(=O)OC,NC~C~C~C~C(=O)OCC,NC~C~C~C~C(=O)OCCC,NC~C~C~C(=O)OC,NC~C~C~C(=O)OCC,NC~C~C~C(=O)OCCC,NC~C~C(=O)OC,NC~C~C(=O)OCC,NC~C(=O)OC,NC~C(=O)OCC,NCCC(=O)O,NCCOC(=O)c,NCCCOC(=O)C,NC~CSSCC,NC~CSSC,num_tails,max_tail_length,ketone_in_tail,ester_in_tail,hydroxyl_in_tail,double_bonds_per_tail,isopropyl_in_tail,branches_in_tails,oxygen_atom_in_tail,disulfide_bond_in_tail,sulfur_atom_in_tail,glycol_in_lipid,branch_length,cyclopropanes_per_tail,rings_in_tail,lipid_mol,CN(C)CCN,C(CN1CCCC1)CN,CCN(CC)CCCN,CCN(CC)CCN,CN(C)CCCN,C(CN1CCOCC1)CN,CCCCN(CCCC)CCCN,C1CCCN1CCN,CN(CCCN)CCCN,C(CN1CCCCC1)CO,C(CN1CCNCC1)CO
407,407,407,407,RA17136916,0.8,0.8,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CCCOC(=O)C1CC(OC(=O)CCCN(C)C)CN1C)CC(O)CCCCCC/C=C\C/C=C\CCCCC,mice,HydroxyProline,844.301,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,2.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED220>,False,False,False,False,False,False,False,False,False,False,False
408,408,408,408,RA17138079,0.8,0.8,CCCCCCCC(CCCCCCC)OC(=O)CCCN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC)CCCC(=O)OC(CCCCCCC)CCCCCCC,mice,Phenolic Acid,961.401,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED280>,False,False,False,False,False,False,False,False,False,False,False
409,409,409,409,TBL-0463,0.8,0.1,CCCCCCCCCCCCOC(=O)CCN(CCCCC(=O)OC(CC(=O)OCC)C[N+](C)(C)C)CCC(=O)OCCCCCCCCCCCC,mice,Carnitine-lipids,770.2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,3.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED2E0>,False,False,False,False,False,False,False,False,False,False,False
410,410,410,410,RA17138203,0.8,0.8,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCN(C)C)C(OC(=O)CCCCCCC/C=C\CCCCCCCC)C(COC(=O)CCCN(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,mice,Xylitol,1171.8,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,3.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED340>,False,False,False,False,False,False,False,False,False,False,False
411,411,411,411,RA17138177,0.8,0.8,CCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OCCCCC)CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN(C)C)cc1OC,mice,Phenolic Acid,793.082,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED3A0>,False,False,False,False,False,False,False,False,False,False,False
412,412,412,412,RA17134840,0.8,0.8,CCCCCCCCCC(=O)Oc1cc(C(=O)OCCN(C)C)cc(OC(=O)CCCCCCCCC)c1OC(=O)CCCCCCCCC,mice,Gallic acid lipids,703.988,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED400>,False,False,False,False,False,False,False,False,False,False,False
413,413,413,413,RA17133502,0.8,0.1,CCCCCCCCCCCCC(O)CN(CCCCC(=O)OC[C@@H]1CN(C(=O)CCN(C)C)CCO1)CC(O)CCCCCCCCCCCC,mice,MorpholinoLipids,740.152,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED460>,False,False,True,False,True,True,False,False,False,False,False
414,414,414,414,RA17134683,0.8,0.1,CCCCCCCCCC(=O)Oc1cc(C(=O)OCCCN(C)C)cc(OC(=O)CCCCCCCCC)c1OC(=O)CCCCCCCCC,mice,Gallic acid lipids,718.015,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED4C0>,False,False,False,False,False,False,False,False,False,False,False
415,415,415,415,RA17137538,0.8,0.1,CC(C)=CCCC(C)CCOC(=O)CCCCCCCCCN(CCCO)CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,mice,Branched tail lipids,692.107,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,18.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED520>,False,False,False,False,False,False,False,False,False,False,False
416,416,416,416,RA17134855,0.8,0.0,CCCCCCCCCC(=O)Oc1cc(C(=O)OCCN2CCN(C)CC2)cc(OC(=O)CCCCCCCCC)c1OC(=O)CCCCCCCCC,mice,Gallic acid lipids,759.067,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED580>,True,False,False,True,False,False,False,False,False,False,False
417,417,417,417,RA17139025,0.8,0.0,CCCCCCCCCCCCC(O)CN(CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCN(C)C)NC1=O)CC(O)CCCCCCCCCCCC,mice,Cyclic Amino Acids,811.186,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED5E0>,False,False,False,False,False,False,False,False,False,False,False
418,418,418,418,RA17130639,0.8,0.1,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)NCCS(=O)(=O)NCCN(C)C,mice,GOOD,677.976,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED640>,True,False,False,False,False,False,False,False,False,False,False
419,419,419,419,RA17139849,0.8,0.8,CCCCCCCCCCCCCC(=O)Oc1cc(C(=O)OCCN(C)C)cc(OC(=O)CCCCCCCCCCCCC)c1OC(=O)CCCCCCCCCCCCC,mice,Gallic acid lipids,872.307,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED6A0>,False,False,False,False,False,False,False,False,False,False,False
420,420,420,420,RA17139221,0.8,0.8,CCCCCCCCCCC(O)CN(CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCN(C)C)NC1=O)CC(O)CCCCCCCCCC,mice,Cyclic Amino Acids,755.08,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED700>,False,False,False,False,False,False,False,False,False,False,False
421,421,421,421,RA17139437,0.8,0.8,CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC)(COC(=O)CCCCCCCC)COC(=O)CC(=O)Oc1c(OC)cc(C(=O)OCCN(C)C)cc1OC,mice,Pentaerythritol,894.139,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED760>,False,False,False,False,False,False,False,False,False,False,False
422,422,422,422,RA17139039,0.8,0.8,CCCCCCCC(CCCCCCC)OC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCC)CCCCCCC)CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCN(C)C)NC1=O,mice,Cyclic Amino Acids,1091.63,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,2.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED7C0>,False,False,False,False,False,False,False,False,False,False,False
423,423,423,423,RA17139232,0.8,0.8,CCCCC/C=C\C/C=C\CCCCCCCCN(CCCCCCCC/C=C\C/C=C\CCCCC)CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCCN(C)C)NC1=O,mice,Cyclic Amino Acids,897.363,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED820>,False,False,False,False,False,False,False,False,False,False,False
424,424,424,424,RA17139503,0.8,0.0,CCCCCCCC(CCCCCCC)OC(=O)CCCN(CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCCN(C)C)NC1=O)CCCC(=O)OC(CCCCCCC)CCCCCCC,mice,Cyclic Amino Acids,993.446,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED880>,False,False,False,False,False,False,False,False,False,False,False
425,425,425,425,RA17136577,0.8,0.8,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC1CN(C(=O)CCCN(C)C)CC(OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C1OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,mice,Piperidinetriol lipids,1033.59,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED8E0>,False,False,False,False,False,False,False,False,False,False,False
426,426,426,426,RA17139557,0.8,0.8,CCCCCC(=O)OCCCCCOC(=O)CC(CC(=O)OCCCCCOC(=O)CCCCC)(OC(=O)CCN(C)C)C(=O)OCCCCCOC(=O)CCCCC,mice,Trident,844.08,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED940>,False,False,False,False,False,False,False,False,False,False,False
427,427,427,427,RA17139865,0.8,0.8,CCCCCCCC(=O)OCCCCCCCC(=O)Oc1cc(C(=O)OCCN(C)C)cc(OC(=O)CCCCCCCOC(=O)CCCCCCC)c1OC(=O)CCCCCCCOC(=O)CCCCCCC,mice,Gallic acid lipids,1046.42,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069ED9A0>,False,False,False,False,False,False,False,False,False,False,False
428,428,428,428,RA17138756,0.8,0.3,CCCCC/C=C\C/C=C\CCCCCCCC(=O)Oc1cc(OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)cc(C(=O)OCCCN(C)C)c1,mice,Dihydroxy Benzene,764.128,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDA00>,False,False,False,False,False,False,False,False,False,False,False
429,429,429,429,RA17139136,0.8,0.8,CCCCCCC(=O)OCCCCOC(=O)CC(CC(=O)OCCCCOC(=O)CCCCCC)(OC(=O)CCN(C)C)C(=O)OCCCCOC(=O)CCCCCC,mice,Trident,844.08,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDA60>,False,False,False,False,False,False,False,False,False,False,False
430,430,430,430,RA17135839,0.8,0.0,CCCCCCCCCCCCC(O)CN(CCCCC(=O)N1C[C@H]2CN(C(=O)CCN(C)C)C[C@H]2C1)CC(O)CCCCCCCCCCCC,mice,Bicyclicpyrrolidine,735.178,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDAC0>,False,True,True,False,True,False,False,False,True,False,False
431,431,431,431,TBL-0462,0.8,0.1,CCOC(=O)CC(C[N+](C)(C)C)OC(=O)CCCCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCCCCCC(C)C,mice,Carnitine-lipids,714.0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,3.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDB20>,False,False,False,False,False,False,False,False,False,False,False
432,432,432,432,RA17139087,0.8,0.8,CCCCCCCCOC(=O)CCC(CCOC(=O)CC1NC(=O)C(CC(=O)OCCCN(C)C)NC1=O)CCC(=O)OCCCCCCCC,mice,Cyclic Amino Acids,725.953,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDB80>,False,False,False,False,False,False,False,False,False,False,False
433,433,433,433,RA17136512,0.8,0.8,CCCCCCCC(=O)OC1CN(C(=O)CCCN(C)C)CC(OC(=O)CCCCCCC)C1OC(=O)CCCCCCC,mice,Piperidinetriol lipids,624.892,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDBE0>,False,False,False,False,False,False,False,False,False,False,False
434,434,434,434,RA17139714,0.8,0.1,CCCCCC/C=C\COC(=O)CCCCCCCN(CCCCCCCC(=O)OC/C=C\CCCCCC)CCSSCCN(C)C,mice,BDS lipids,713.172,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDC40>,False,False,False,False,False,False,False,False,False,False,False
435,435,435,435,RA17139073,0.8,0.8,CCCCCCCC(CCCCCCC)OC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCC)CCCCCCC)CCCCOC(=O)CC1NC(=O)C(CC(=O)OCCCCN(C)C)NC1=O,mice,Cyclic Amino Acids,1105.66,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,2.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDCA0>,False,False,False,False,False,False,False,False,False,False,False
436,436,436,436,RA17139751,0.8,0.8,CCCCCC(=O)OCCCCCOC(=O)CC(CC(=O)OCCCCCOC(=O)CCCCC)(OC(=O)CCC(=O)OCCN(C)C)C(=O)OCCCCCOC(=O)CCCCC,mice,Trident,916.143,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDD00>,False,False,False,False,False,False,False,False,False,False,False
437,437,437,437,RA17133249,0.8,0.1,CCCCCCCCCCCCOC(=O)CCN(CCCCN1CCOCC1)CCC(=O)OCCCCCCCCCCCC,mice,Acrylates based lipids,639.005,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDD60>,False,False,False,False,False,False,False,False,False,False,False
438,438,438,438,TBL-1183,0.8,0.1,CCCCCC/C=C\COC(=O)CCCCCC(O)CN(CCSSCCCN(C)C)CC(O)CCCCCC(=O)OC/C=C\CCCCCC,mice,BDS lipids,759.2,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDDC0>,False,False,False,False,False,False,False,False,False,False,False
439,439,439,439,RA17138681,0.8,0.8,CCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC)(OC(=O)CCN(C)CCO)C(=O)OCCCCCCCC,mice,Trident,657.918,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDE20>,False,False,False,False,False,False,False,False,False,False,False
440,440,440,440,RA17139733,0.8,0.8,CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)CCCC(=O)OCCCC(CCC(=O)NCCN(C)C)CCC(=O)NCCN(C)C,mice,Double Head,939.529,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,36.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDE80>,True,False,False,False,False,False,False,False,False,False,False
441,441,441,441,RA17135569,0.8,0.8,CCCCCCCCCCC(O)CN(CCCOC(=O)[C@H]1C[C@H](OC(=O)CCCN(C)C)CN1C)CC(O)CCCCCCCCCC,mice,HydroxyProline,684.045,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDEE0>,False,False,False,False,False,False,False,False,False,False,False
442,442,442,442,RA17138836,0.8,0.8,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCC(OC(=O)OCCN(C)C)C(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,mice,Glutaric Acid,760.138,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,42.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDF40>,False,False,False,False,False,False,False,False,False,False,False
443,443,443,443,RA17130866,0.8,0.2,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCC)NCCS(=O)(=O)NCCN(C)C,mice,GOOD,762.136,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.Chem.rdchem.Mol object at 0x000002B3069EDFA0>,True,False,False,False,False,False,False,False,False,False,False
