,catlipid_id,max_epo_conc_mean_6hr,max_epo_conc_mean_24hr,canonical_smiles,species,CATLIPID_FAMILY_NAME,MOL_WT
632,RA17136107,0.0,0.0,CCC(CC)OC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCC(=O)OC(CC)CC,mice,GOOD,1151.64
633,RA17135716,0.0,0.0,CCCCCCCCCC(=O)OCCC(C)(CC(=O)NCCCN(C)C)OC(=O)CCCCCCCCC,mice,MVL,540.818
634,RA17130656,0.0,0.0,CCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC)(OC(=O)CCN1CCCCC1)C(=O)OCCCCCCCC,mice,Trident,667.956
635,RA17130515,0.0,0.0,CCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCC)(OC(=O)CCN(CC)CC)C(=O)OCCCCCCCC,mice,Trident,655.946
636,RA17138154,0.0,0.0,CCC(CC)COC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCC(CC)CC,mice,GOOD,1263.86
637,RA17136370,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OCCC)CC(O)CCCC(=O)OCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1179.7
638,RA17110693,0.0,0.0,CCCCCCCC/C=C/CCCCCCCC(=O)OCCN(CCCCC1NC(=O)C(CCCCN(CCOC(=O)CCCCCCC/C=C/CCCCCCCC)CCOC(=O)CCCCCCC/C=C/CCCCCCCC)NC1=O)CCOC(=O)CCCCCCC/C=C/CCCCCCCC,mice,OFO2 Degradable,1490.34
639,RA17130214,0.0,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)NCCS(=O)(=O)NCCCN(C)C,mice,GOOD,1100.7
640,RA17136755,0.0,0.0,CCC(CC)COC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OC(CC)CC)CC(O)CCCC(=O)OC(CC)CC)CC1)CC(O)CCCCC(=O)OCC(CC)CC,mice,GOOD,1235.8
641,RA17136111,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCC(CC)CC)CC(O)CCCCC(=O)OCC(CC)CC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1277.88
642,RA17138344,0.0,0.0,CCCCCCCCCCCCCCCCOC(=O)CC(OC(=O)CCCN(C)C)C(=O)OCCCCCCCCCCCCCCCC,mice,Docusate,696.096
643,RA17110780,0.0,0.0,CCCCCCCCCCCC(=O)OC1OC(COC(=O)CCN(C)C)C(OC(=O)CCCCCCCCCCC)C1OC(=O)CCCCCCCCCCC,mice,Ribose Degradable,796.168
644,RA17136971,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1221.78
645,RA17136701,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1249.83
646,RA17136740,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OC(CC)CC)CC(O)CCCC(=O)OC(CC)CC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1165.67
647,RA17137314,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCCCC(=O)OCCCC)CC(O)CCCCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1291.91
648,RA17137044,0.0,0.0,CC(C)CCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCCCC(=O)OCCC(C)C,mice,GOOD,1221.78
649,RA17138120,0.0,0.0,CC(C)CCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCC(C)C,mice,GOOD,1179.7
650,RA17137461,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1193.72
651,RA17137085,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1263.86
652,RA17111233,0.0,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCN1CCN(C)CC1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,mice,Vitaminbased lipids,584.916
653,RA17136045,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCCCC(=O)OCCCC)CC(O)CCCCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1277.88
654,RA17131140,0.0,0.0,CCCCCCCCCCCCCCCCC(O)CN(CCCCO)CC(O)CCCCCCCCCCCCCCCC,mice,HIM,626.092
655,RA17133824,0.0,0.0,CCCCCCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSc2ccccn2)CC1)CC(O)CCCCCCCC,mice,GOOD,697.09
656,RA17135759,0.0,0.0,CCCCCCCCCCCCCCCC(=O)OCCC(C)(CC(=O)NCCCN(C)C)OC(=O)CCCCCCCCCCCCCCC,mice,MVL,709.137
657,RA17130365,0.0,0.0,CCCCCCCCCCCCC(O)CN(CCCCO)CC(O)CCCCCCCCCCCC,mice,HIM,513.879
658,RA17135326,0.0,0.0,CCCCCCCCCCC(O)CN(CCCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCCCCCC,mice,GOOD,662.129
659,RA17130781,0.0,0.0,CCCCCCCC/C=C\CCCCCCC(O)CN(CCCSC(=O)CCC(=O)SCCCN(CC(O)CCCCCC/C=C\CCCCCCCC)CC(O)CCCCCC/C=C\CCCCCCCC)CC(O)CCCCCC/C=C\CCCCCCCC,mice,MATE,1330.26
660,RA17130878,0.0,0.0,CCCCCCC(O)CN(CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CC(O)CCCCCC)CC(O)CCCCCC)NC1=O)CC(O)CCCCCC,mice,cKK,769.193
661,RA17130924,0.0,0.0,CCCCCCCCCCC(O)CN(CCO)CC(O)CCCCCCCCCC,mice,HIM,429.72
662,RA17130911,0.0,0.0,CCCCCCCCCCCCCCC(O)CN(CCO)CC(O)CCCCCCCCCCCCCC,mice,HIM,541.932
663,TBL-0464,0.0,0.1,CCCCCCCCCCCCCCOC(=O)CCN(CCCCC(=O)OC(CC(=O)OCC)C[N+](C)(C)C)CCC(=O)OCCCCCCCCCCCCCC,mice,Carnitine-lipids,826.3
664,RA17130673,0.0,0.0,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)NCCS(=O)(=O)NCCCN(C)C,mice,GOOD,692.003
665,RA17130734,0.0,0.0,CCCCCC(CCCCC)CCOC(=O)CCCCCCCC(=O)OCCN(CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CCOC(=O)CCCCCCCC(=O)OCCC(CCCCC)CCCCC)CCOC(=O)CCCCCCCC(=O)OCCC(CCCCC)CCCCC)NC1=O)CCOC(=O)CCCCCCCC(=O)OCCC(CCCCC)CCCCC,mice,OFO2 Degradable,1842.76
666,RA17111222,0.0,0.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/COC(=O)CCN2CCN(C)CC2)C(C)(C)CCC1,mice,Vitaminbased lipids,440.661
667,RA17135335,0.0,0.0,CCCCCCCCCCCCC(O)CN(CCCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCCCCCCCC,mice,GOOD,718.235
668,RA17131036,0.0,0.0,CCCCCCCCCCCCCCC(O)CN(CCCO)CC(O)CCCCCCCCCCCCCC,mice,HIM,555.959
669,RA17137063,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1249.83
670,RA17135613,0.0,0.0,CC(C)CCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCC(=O)OCCC(C)C,mice,GOOD,1221.78
671,RA17136225,0.0,0.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCCC(C)(CC(=O)NCCCN(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,mice,MVL,753.149
672,RA17131015,0.0,0.0,CCCCCCCCCCCCC(O)CN(CCO)CC(O)CCCCCCCCCCCC,mice,HIM,485.826
673,RA17137156,0.0,0.0,CCC(CC)COC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCC(=O)OCC(CC)CC,mice,GOOD,1263.86
674,RA17134105,0.0,0.0,CCCCCCCCCCCCC(O)CN(CCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCCCCCCCC,mice,GOOD,704.209
675,RA17110952,0.0,0.0,CCCCCCCC/C=C\CCCCCCCC(=O)OC1OC(COC(=O)CCCCN(C)C)C(OC(=O)CCCCCCC/C=C\CCCCCCCC)C1OC(=O)CCCCCCC/C=C\CCCCCCCC,mice,RL207D Analogs,1070.65
676,RA17111171,0.0,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCN(CCC(=O)OCCCCCCCC(C)C)CCC(=O)OCCCCCCCC(C)C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,mice,Vitaminbased lipids,926.441
677,RA17138098,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1151.64
678,RA17136835,0.0,0.0,CC(C)CCOC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCCC(C)C,mice,GOOD,1165.67
679,RA17132420,0.0,0.0,CCCCCCC(O)CN(CCC[C@@H]1NC(=O)[C@@H](CCCN(CC(O)CCCCCC)CC(O)CCCCCC)NC1=O)CC(O)CCCCCC,mice,cOrn,741.14
680,RA17110906,0.0,0.0,CCCCCCCCCCCCOC1OC(COC(=O)CCN(C)C)C(OCCCCCCCCCCCC)C1OCCCCCCCCCCCC,mice,Ribose NonDegradable,754.218
681,RA17137322,0.0,0.0,CCC(CC)COC(=O)CCCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCC(=O)OCC(CC)CC,mice,GOOD,1263.86
682,RA17136389,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OCCC)CC(O)CCCC(=O)OCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1165.67
683,RA17135728,0.0,0.0,CCCCCCCCCCCC(=O)OCCC(C)(CC(=O)NCCCN(C)C)OC(=O)CCCCCCCCCCC,mice,MVL,596.925
684,RA17135970,0.0,0.0,CCCOC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OCCC,mice,GOOD,1151.64
685,RA17137457,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCCC)CC(O)CCCCC(=O)OCCCC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1235.8
686,RA17135217,0.0,0.0,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CCCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCC/C=C\C/C=C\CCCCC,mice,GOOD,822.384
687,RA17137442,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1207.75
688,RA17138337,0.0,0.0,CCCCCCCCCCCCCCCCOC(=O)CCC(OC(=O)CCCN(C)C)C(=O)OCCCCCCCCCCCCCCCC,mice,Docusate,710.122
689,RA17136764,0.0,0.0,CCCCOC(=O)CCCCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OC(CC)CC)CC(O)CCCC(=O)OC(CC)CC)CC1)CC(O)CCCCCCC(=O)OCCCC,mice,GOOD,1235.8
690,RA17136963,0.0,0.0,CCC(CC)COC(=O)CCCCC(O)CN(CCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCCC(=O)OC(C)C)CC(O)CCCCC(=O)OC(C)C)CC1)CC(O)CCCCC(=O)OCC(CC)CC,mice,GOOD,1193.72
691,RA17138108,0.0,0.0,CCCCOC(=O)CCCCC(O)CN(CCCCSSCCN1CCN(CCOC(=O)CCCN(CC(O)CCCC(=O)OC(CC)CC)CC(O)CCCC(=O)OC(CC)CC)CC1)CC(O)CCCCC(=O)OCCCC,mice,GOOD,1179.7
692,RA17111192,0.0,0.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/COC(=O)CCCN(C)C)C(C)(C)CCC1,mice,Vitaminbased lipids,399.609
693,RA17133882,0.0,0.0,CCCCCCCCC(O)CN(CCCCSSCCN1CCN(CCO)CC1)CC(O)CCCCCCCC,mice,GOOD,606.023
694,RA17131439,0.0,0.0,CCCCCCCCN(CCCCCCCC)CCCC[C@@H]1NC(=O)[C@@H](CCCCN(CCCCCCCC)CCCCCCCC)NC1=O,mice,cKK,705.195
695,RA17133766,0.0,0.0,CCCCCCCC(=O)OCCN(CCCCC1NC(=O)C(CCCCN(CCOC(=O)CCCCCCC)CCOC(=O)CCCCCCC)NC1=O)CCOC(=O)CCCCCCC,mice,OFO2 Degradable,937.339
696,RA17130279,0.0,0.0,CCCCCCCCCCCCCCC(O)CN(CCCCSC(=O)CCC(=O)OCCOC(=O)CCC(=O)SCCCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,mice,MATE,1398.29
697,RA17134030,0.0,0.83,CCCCCCCCCCCCC(O)CN(CCCC(=O)Oc1c(OC)cc(C(=O)OCCCN2CCOCC2)cc1OC)CC(O)CCCCCCCCCCCC,mice,Phenolic Acid,835.204
698,RA17132551,0.0,0.0,CCCCCCCCCCCCC(O)CN(CCCCC(=O)SCCN1CCN(CCSC(=O)CCCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC1)CC(O)CCCCCCCCCCCC,mice,GOOD,1254.12
699,RA17137517,0.0,0.0,CCC(CC)OC(=O)CCCC(O)CN(CCCC(=O)OCCN1CCN(CCSSCCCN(CC(O)CCCCC(=O)OCCC(C)C)CC(O)CCCCC(=O)OCCC(C)C)CC1)CC(O)CCCC(=O)OC(CC)CC,mice,GOOD,1193.72
